Date,Category,Filename,Filepath,Hashtags,Caption,Languages,Publish_Timestamp
30-03-2025 10:00,Black,KadhalThinamThinam085.png,https://github.com/mr-php20/amiableWrites/blob/main/Black/KadhalThinamThinam085.png?raw=true,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #KadhalPoetry #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!","Tamil, English",1743309000
31-03-2025 10:00,Color,0003_Indigo_KadhalThinamThinam354.png,https://github.com/mr-php20/amiableWrites/blob/main/Spectrum/0003_Indigo_KadhalThinamThinam354.png?raw=true,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #KadhalPoetry #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!","Tamil, English",1743395400
01-04-2025 10:00,White,KadhalThinamThinam096.png,https://github.com/mr-php20/amiableWrites/blob/main/White/KadhalThinamThinam096.png?raw=true,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #KadhalPoetry #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!","Tamil, English",1743481800
02-04-2025 10:00,Black,KadhalThinamThinam088.png,https://github.com/mr-php20/amiableWrites/blob/main/Black/KadhalThinamThinam088.png?raw=true,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #KadhalPoetry #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!","Tamil, English",1743568200
03-04-2025 10:00,Color,0004_Indigo_KadhalThinamThinam339.png,https://github.com/mr-php20/amiableWrites/blob/main/Spectrum/0004_Indigo_KadhalThinamThinam339.png?raw=true,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #KadhalPoetry #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!","Tamil, English",1743654600
04-04-2025 10:00,White,KadhalThinamThinam099.png,https://github.com/mr-php20/amiableWrites/blob/main/White/KadhalThinamThinam099.png?raw=true,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #KadhalPoetry #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!","Tamil, English",1743741000
05-04-2025 10:00,Black,KadhalThinamThinam090.png,https://github.com/mr-php20/amiableWrites/blob/main/Black/KadhalThinamThinam090.png?raw=true,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #KadhalPoetry #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!","Tamil, English",1743827400
06-04-2025 10:00,Color,0005_Indigo_KadhalThinamThinam163.png,https://github.com/mr-php20/amiableWrites/blob/main/Spectrum/0005_Indigo_KadhalThinamThinam163.png?raw=true,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #KadhalPoetry #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!","Tamil, English",1743913800
07-04-2025 10:00,White,KadhalThinamThinam105.png,https://github.com/mr-php20/amiableWrites/blob/main/White/KadhalThinamThinam105.png?raw=true,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #KadhalPoetry #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!","Tamil, English",1744000200
08-04-2025 10:00,Black,KadhalThinamThinam092.png,https://github.com/mr-php20/amiableWrites/blob/main/Black/KadhalThinamThinam092.png?raw=true,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #KadhalPoetry #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!","Tamil, English",1744086600
09-04-2025 10:00,Color,0006_Indigo_KadhalThinamThinam199.png,https://github.com/mr-php20/amiableWrites/blob/main/Spectrum/0006_Indigo_KadhalThinamThinam199.png?raw=true,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #KadhalPoetry #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!","Tamil, English",1744173000
10-04-2025 10:00,White,KadhalThinamThinam109.png,https://github.com/mr-php20/amiableWrites/blob/main/White/KadhalThinamThinam109.png?raw=true,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #KadhalPoetry #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!","Tamil, English",1744259400
